Title,Article,Headline,Title_URL,Image,Facebook_likes,Facebook_comments,Facebook_shares,Comment_replies
CNN,Po Murray writes that the two mass killings in the past week have demonstrated forcefully that Democrats have to force gun control legislation through the Senate in spite of the filibuster (via CNN Opinion),Opinion: What has to happen after the Colorado killings,https://www.facebook.com/cnn/?__cft__[0]=AZVAVlq3rIdmQM1w4Jr6qxBE9Be_jIZV4xQ5OMaQMTi5-n7Zb3mMjyob_0QaZ6yUo_OV3gpfJGw_6OMjWFeu0T4sFha4cMFB-JLO_MumTSM-aY97ltPDCh21PythBtawxEL_Yf_SCG8XpMFV1HlNLLXG&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQECoZzdk_xGRCvl&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210322204514-11b-boulder-reported-shooting-0322-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGOLjjkpvrF3Se-,102,98 Comments,6 Shares,1 Reply
CNN,"Mississippi is one of three states that have expanded coronavirus vaccine eligibility to anyone 16 and older, and a CNN analysis finds that more than a dozen more plan to open up to people 16 and older by the end of April",More states aim to offer Covid-19 vaccines to everyone 16 and older in coming weeks,https://www.facebook.com/cnn/?__cft__[0]=AZU2o7NZJzVQcSJJl1eanERyWy-9tqwl9czCGzmrGKsoUgPmKf3mSa8vovTTggH4hKzMORJPJCocyKPJeNQz3n4gOUKn4Bs1yJ_zEo54L_6Ilx84CoMtV5gkHOAq6i0Qq283J1dIQ0izoXpnB3yAJdDZ&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGWJ9SE6wTCA-NI&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210322185510-covid-vaccine-file-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGLJ1j78dtIVt9y,574,98 Comments,31 Shares,1 Reply
CNN,"In 2018, the city of Boulder, Colorado, passed a ban on the sale and possession of assault weapons and large-capacity magazines. Earlier this month, a state district court judge blocked the city from enforcing its ban.",Boulder banned assault weapons in 2018. A judge recently ruled that the city cannot enforce the ban.,https://www.facebook.com/cnn/?__cft__[0]=AZVNa6v982XzUctgaGWx1yGO04OtxCujIgS6oebl_1V_uNnWnhFBMkMAD-ZkoenOxteWq04VJQyRNPuPrEA9nna6uvS_0MY_G86k8sB1uuouOVIlq9AL6NcRK4O8FviNmYpMcnp_Y7VRiFnVrYLjUFXE&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQH8YP-BfzwaXGc2&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210323121140-03-boulder-shooting-0323-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGSWb8ol1uGpyjA,1.1K,1.2K Comments,119 Shares,112 Replies
CNN,"""The life of a single parent is challenging to begin with, but when you add in a pandemic, it's like someone dropping a chainsaw into the mix when you're already trying to juggle bowling pins,"" writes Kaylah Dessausure for CNN Opinion",Opinion: My Covid life as a single mom: Like juggling bowling pins and chainsaws,https://www.facebook.com/cnn/?__cft__[0]=AZWhOKiDpWdmH8JR2uAHLtav7q3fB9z2wUIpWSBHy3cRourvnKEX0tqFfHJgt1ai2eQbfS90WE1JbYEg5LHYRnT4vWpT6cd0pfwGi3YbEdWXtJUlL9X9hiaoGmDkWYjo9PXE07dZbWqjAbACc__GoFy2&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGdBpB_fk0Os1uq&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210322212826-kaylah-dessausure-op-ed-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQF-izCoLR65DzRr,554,202 Comments,37 Shares,9 Replies
CNN,"British people attempting to go on vacation while travel restrictions are still in place could face a $7,000 fine under new government legislation.","New UK law means $7,000 fines for vacations abroad",https://www.facebook.com/cnn/?__cft__[0]=AZXIuomKH8Thu3fanZK3UrBp1ph6w186iLp-3VZnv85XqtrJ5ij62f-RMCm-VUUM83CrIsSdv4aLYq9yQ2R5M3SBGIEJQyR8X9kPelIDCR1lS0MZT-WZC4MlknALAx8dPcYrAWFh_KsOtdQncG2Gi1bf&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQE8cuYVpcgby8tN&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F200514221928-mallorca-file-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEbgRLIdH8hkXPs,912,390 Comments,83 Shares,View more comments
CNN,"Former first lady Michelle Obama and a host of celebrities, including Tom Hanks, Tracee Ellis Ross and Kerry Washington, are calling on Americans to encourage their senators to support a sweeping voting rights package that would thwart efforts by Republican state lawmakers to curb access to the ballot box.",Celebrities join Michelle Obama in urging Americans to support sweeping voting rights bill,https://www.facebook.com/cnn/?__cft__[0]=AZUW_UIC_qW-YSq1NHwqPiPM0DQbR8ZKibgxr2AZL8ZkuF30YOyobWOHlpLwKp4a8gzieEyQpDo3kBQavz-7FJCXUb2_yRBubSEdy2AjDOFwQ7_SOIt3A5CTWjL1Cts9KytN8Mk5tEZKK9QopU0hORrR&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHuOCq3IaeRI9f1&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F200807144618-michelle-obama-file-super-tease.jpg&cfs=1&sx=0&sy=15&sw=1100&sh=574&ext=jpg&ccb=3-4&_nc_hash=AQEctSDQA57tgOCj,3.6K,1.2K Comments,102 Shares,37 Replies
CNN,"Rep. Madison Cawthorn, a North Carolina Republican who has a history of egregious false claims, posted another one Sunday on Twitter",Fact check: Madison Cawthorn falsely claimed there are 'zero dollars' spent on homeless veterans. It's actually more than $2 billion this year,https://www.facebook.com/cnn/?__cft__[0]=AZWQniAz_wIuC68-vPTdmFuFeNRsylomI9KXblo77BxxVtfeq7x2IGO743jI8Lnvi9MyBXXMMBfaAsOazYfFH1mP2C1dXAHOXIeQxtlY51V5HMZaJzIBhlrJUYLtws12TMqQ8HjCUgCKlSDhfn_SSgAv&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHjYzEArgG4buCg&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210301164528-rep-madison-cawthorn-210226-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHrC2PDPqA3XwVs,2.2K,1.4K Comments,392 Shares,38 Replies
CNN,Police identified the 10 victims of the Boulder mass shooting.,,https://www.facebook.com/cnn/?__cft__[0]=AZVimpLddRij1lUsam39hChH-Php1D2Mrl4Ly1Poiv-gPNSZAM050Dpn1fxTPqgLfT4qhACJj0H7-w7GiQWoiYYSJqZq7YimvlaiYhtWQ5ZyiucYiZELRIb614DwGCtSehsRpL-UgltP932sci-40igFr4MLmuEr-fOU5T1s5Ql-tA&__tn__=-UC%2CP-R,,1.1K,1K Comments,183 Shares,72 Replies
CNN,Republicans at the state level have moved swiftly to either roll back some easy access to voting or put new obstacles in the way of voters. Here's what to know about the battle over voting rights happening right now. | Analysis by Zachary B. Wolf,Analysis: At least 45 states have seen bills aimed at voter suppression. Here's why,https://www.facebook.com/cnn/?__cft__[0]=AZVwYCqQLC523GZdLIgiUSepoDfKOR1vm9ZaYJPw2Kut4LcH-4zj_g0NS_XUVNpgHoLd04xav6CBvkbeIlVVqxJ8X23lcW7iZwMxPzILCJnEw7WI_sjVy6VLfvxWJa7-_sRjePbhoCCqzD5hMvEzkODh&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGrOssndWolm7CS&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210311172423-01-arizona-voting-election-day-2020-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFLc65AzucIXRGf,726,755 Comments,60 Shares,31 Replies
CNN,"President Biden used the latest mass shooting to offer his most vocal push for gun control since taking office, saying the deaths of 10 people at a grocery store in Colorado Monday afternoon should jolt Washington and the nation into action. He pushed a pair of House-passed gun reforms, including a universal background checks measure and an assault weapons ban.",,https://www.facebook.com/cnn/?__cft__[0]=AZWAoG4J5d6eqiiFmHVkUTWgwY7kOlI3wQPsq-NxH4ZEQcfKTv6D_vXK2qAyhYMYb18RaMG-N8qYFJqomr6KSlun92Y2Jj4ansMdohMTVHc8GA4Ds4QlLO-Enfo7j6PcMMLbu1BnK79gJ3l7afLmE97eOUsmsGZt2mhEfIrOShfb-g&__tn__=-UC%2CP-R,,3.3K,2.4K Comments,271 Shares,119 Replies
CNN,"Former President Barack Obama called for stricter gun laws following the mass shooting in Colorado, bemoaning what he called a national tolerance for ""these kinds of random, senseless acts.""","Obama calls for stricter gun laws following Colorado shooting to prevent more 'random, senseless acts' of gun violence",https://www.facebook.com/cnn/?__cft__[0]=AZUBdMyQ0p90HT5gRemHFuyoK143IKzfntvVJuQJy0tAyHBayfEfEpKl_VM-LymCFz_msgeIaUZ3N6yDrnK8w1RDTKmUr-t6o-Wp6Fob19OpV1fcVUMirEpvv5qa3LoO8yL7d_OWmV_uIHVuaCez1Kfw&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQF-KvhVcMjQhd1j&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F200126175745-barack-obama-102618-file-super-tease.jpg&cfs=1&sx=0&sy=15&sw=1100&sh=574&ext=jpg&ccb=3-4&_nc_hash=AQE0iYIPuQOQvx3A,6K,3.2K Comments,247 Shares,131 Replies
CNN,"Sandy Phillips, who lost her daughter in the Aurora theater shooting nine years ago, knows all too well what the coming weeks will look like for those who lost a loved one in the Atlanta and Boulder shootings — and she started a support network that can help","After another mass shooting in America, these survivors stand ready to help the victims' families",https://www.facebook.com/cnn/?__cft__[0]=AZUyq79urkkSn-pKUYENVIdjHN1vvRYpRsgsDHO0jeeDjEdyfR55qahc8Yokudveji7-aTSyTdnS5Sj04KmxcC9W7o5nnquhZw4BSdWM_C8PqxBRWRI7h2MEG1rcXvp8O0dgfCIfi4N5IUzan-QZuUoT&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQECoZzdk_xGRCvl&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210322204514-11b-boulder-reported-shooting-0322-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGOLjjkpvrF3Se-,907,716 Comments,63 Shares,12 Replies
CNN,"People have been flocking to see a volcanic eruption near Reykjavík, Iceland. Some have even been roasting hot dogs on the lava. https://cnn.it/2QpcKnE",,https://www.facebook.com/cnn/?__cft__[0]=AZVmfthJhOqbjT91eXeJUTxRFAXmXxNYtzIiIhlZPpNmj0CrGqDlC1-atdZDwfdtkj8IKPLu8eD4EVY66iunCP36vRNDh9dt58mlUH7wC8gQInoqI5TSXux5VBExlBwFGUTJHWAvkuCf8ZfDYlPKdGYs44TGXPHM5eiCduuSIil3Vg&__tn__=-UC%2CP-R,,252,91 Comments,162 Shares,2 Replies
CNN,The Biden administration has reversed a controversial Trump-era policy that will lead to the cancellation of roughly $1 billion in student debt for borrowers who were defrauded by their colleges,Biden will cancel $1 billion in student debt for defrauded borrowers,https://www.facebook.com/cnn/?__cft__[0]=AZWEL9-hIrt6xe8mSqEv4f3G8E1G2pvjjq5NHWTwPqQ3nTuV_zULMTKTf6REeZqUtYQ3wTpOz9FZDJp0z98qKWYgjneryaB59_zprkjJIdYmEiEjFF20havkUI07aBb1tulpJJguSPx5wpOaIq6-KvpN&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHB_LJjjQ3x6Vqb&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210303113702-01-miguel-cardona-0203-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGCAu9b7Q8AdNuE,5.7K,996 Comments,262 Shares,53 Replies
CNN,"""She was so energetic and charismatic and she was a shining light in this dark world,"" Rikki Olds' uncle said",A young grocery store manager and a heroic officer were among the 10 Boulder shooting victims,https://www.facebook.com/cnn/?__cft__[0]=AZV7ttXIMMqgLXBvhJKGBQu_LEUQhWen1tQNyNZFAyAxUXJaSruJubDw1gTTN8fZfgJob8gheyztXCt_Zu_EvWcc9eLc1ITzycy-uuRAnsjcDZxh3Z_kaC2vP6iXqDtXqb6ER1WQqtSWK0107H29VVPt&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHNCZzliH_iPrij&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210323111908-rikki-olds-boulder-shooting-victim-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGd7XLtiy9Byx5k,6.1K,1.1K Comments,285 Shares,6 Replies
CNN,"President Joe Biden, after acknowledging there were still outstanding details to be learned about Monday's massacre, insisted that enough was known to make an ardent call for new gun control",Biden pushes House-passed gun reforms in the wake of Colorado mass shooting,https://www.facebook.com/cnn/?__cft__[0]=AZWeLDG4GWRhS-nYkxGaig3XffBjqOXrBIDG3EunhHOrozzrSO_gThn1g2y_rhP3lPJfcvcwO1bWvocKY9fBRWaJFQaE5lNW9_rXDr2sWwi3t9fdqhClIFa8_mvDQLJHyiw3jI4vSkoloQ0vQWFGm27M&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHWuef9sVnnvTfg&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210323130042-02-biden-boulder-shooting-remarkes-0323-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHJz9BAVk-ibNgX,9.3K,3.6K Comments,330 Shares,45 Replies
CNN,"“The whole reason that we even embarked on a vaccination program for Covid-19 was that Covid-19 could cause serious disease, hospitalization and death... All of the vaccines that we have seen tested do that extremely well — much better than any of us expected,” says Dr. Amesh Adalja, a senior scholar at the Johns Hopkins Center for Health Security","All the Covid-19 vaccines prevent death and severe disease, and that's what matters, experts say",https://www.facebook.com/cnn/?__cft__[0]=AZU-fP4Ukwl64BFKo9FFyuTu4FoafvgudO_IcKHJM1g_DQxI2l4kQUu5rBCKt3L8sGRlWsvGImtkdGZVAcAoNDOHBX8jq8W6ccM8AkPuoiufGH7uXR7imhOILCjA45keeKI69ZXBBOD533EBJ8Q_iW3h&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEeePfyRJiyo4Sd&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210322041617-astrazeneca-vaccine-0320-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGUH286C9MGgdAC,1.7K,735 Comments,188 Shares,39 Replies
CNN,Ahmad Al Aliwi Alissa was identified by authorities as the suspect in Monday’s massacre at the King Soopers supermarket in Colorado. The 21-year-old is in custody and has been charged with 10 counts of first-degree murder.,"Here's what we know about the Boulder, Colorado, mass shooting suspect",https://www.facebook.com/cnn/?__cft__[0]=AZWVB_VPuuusHs916Te_De8qWONzH4yRn0TN8-yAT87WcEjBjiT7tuUbow4IPWWIXb3mOxG5vwMt48UTU13hcFoOSf5Q_6lWL7I_Cak3ZmDYa0ixhrBzS-LN91GpvPHQIFDsSPGi3ZJtFDor1P03pCC0&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQF_td5acDGLk0sD&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210323114942-ahmad-al-aliwi-alissa-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEgkPIsSRWfB6k8,14K,14K Comments,2.2K Shares,"2,246 Replies"
CNN,The Duke of Sussex has joined Silicon Valley startup BetterUp as its chief impact officer,Prince Harry lands new job as a tech executive,https://www.facebook.com/cnn/?__cft__[0]=AZW5DbePSL2GUWfLcDKcQlcqDCD0e1sIKkMmzEoBpl7cP-dGYLU9iJ7Tkj993UqS8LMBbOFGbVlJB7y-lZ5QGpr9v9AfVbWHR6KnXNdg0Esnj3COpxfZB5xgoZswRFpySZ6hccOqKaQ8nbVImIigpdyK&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFcijv2eD1i8zAc&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210323115408-01-prince-harry-0116-file-restricted-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEDf6ILiMV0vhQP,,,,182 Replies
CNN,"Fully vaccinated people should feel free to visit their unvaccinated family and friends without restrictions, but visits should be limited to one unvaccinated household at a time, Centers for Disease Control and Prevention officials said Monday","Fully vaccinated people can visit unvaccinated family and friends, but one household at a time, CDC official says",https://www.facebook.com/cnn/?__cft__[0]=AZVXmR6KHEMloHVermpxNbYPYWsCPmo7ksAmCHyVz4TaiwGHEqeIvABQPx0i581Esf3nPKc29c6rneTmmWf4vRj-Z1FK6EqexDtBXQPLO0VmlTIFn9w5-RoOvLOu6DZwOkEsV-RA0IWE5Am5xNCGEj3g&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHFd3zUwjYfeCqH&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210108153939-03-grandparents-visits-covid-19-vaccine-wellnesss-stock-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFw6pebUpjDV-nO,2.7K,915 Comments,199 Shares,75 Replies
CNN,"A number of firms think the past 12 months have proven the merits of remote work, and have pledged more flexible schedules. But increasingly, there are signs the work-from-home revolution could have its limits.",New reasons to think the work-from-home revolution is overblown,https://www.facebook.com/cnn/?__cft__[0]=AZV5R7pSA3PibogjnnRUzbkXmmML8qHx4tK2qEOQg1GkX24yis68AJ8tN6clTN1a_W_zKsErJ6MekNdpqcWv3uoj1ZmFliF4-DHLvQGsFZiPi6oHhNY8-pCS7d_eJpMpvugz7tlYfylDKic-TKyq7TEd&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGVqCuA8SreXq_1&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210323114322-uk-office-worker-restricted-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEfB5AdXR_fFfa4,564,291 Comments,37 Shares,11 Replies
CNN,"The center, best known for hosting the annual Comic-Con International convention, will soon be used to house unaccompanied migrant children",San Diego Convention Center to be used to house migrant children,https://www.facebook.com/cnn/?__cft__[0]=AZUogPozn3E3b6Q8gBTV0i9n1PMJIYp_Wrqo5j8XAI3iOiddEwW-Q1LftB2DhX46-m0AhoamAz_YjDCZYC47qviZEPXm6X7VsJEUE3dhEEPuhaP-amQnTM6rhGm2gnF4GvheMcgoH_t1q6nbsnmIc8n5&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGcDxtpPM-FltN2&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210322160519-san-diego-convention-center-2021-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFgb_7IzY6nFA68,1.1K,1.1K Comments,105 Shares,4 Replies
CNN,California's two Senators are pushing the Biden Administration to set a date after which automakers would no longer be allowed to sell gasoline-powered cars anywhere in the United States,California's senators ask Biden to ban sale of gas-powered cars,https://www.facebook.com/cnn/?__cft__[0]=AZUxD0Pv3Nctcgd_CBYavor0gUwTdXNXIid6VMdLPwazSm6s_HK-YBR3wL3j4roEyopAHC1A424Pc1iTz9G3GSM-ee1ZNB6-9R36Rg-tzOe-F4SYs8hyy5BitZ1p8in6Co8UMgxfL10z1lzgOQagP0Cf&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEgWs_MtIDIuQnY&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210322222131-gasoline-cars-file-restricted-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFScAEDpJNd0PfH,3.4K,1.1K Comments,166 Shares,64 Replies
CNN,Travel-starved Americans emerging from lockdown may need to budget for $3-a-gallon gasoline on their next road trip,"Here comes $3 gas, just as Americans start traveling again",https://www.facebook.com/cnn/?__cft__[0]=AZWKBo8fcEcucS18tp14YU_uKxTxzNyf_9LHuCulPKoaBZLrmM_EzmNxUPOBcmqNrFlM-sYUjMfMo-l5gEqbYBSeSQVTADAmcO9JjsJcmtNHkcSTr2CQ4d20ZZ17d8lZO_AR79q5e4OJOI0lDRTQYAXx&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGZreemNBQ48soP&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210322141005-usa-gas-prices-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQG-3ADi0dQMhLtG,5.9K,3.8K Comments,323 Shares,145 Replies
CNN,"Twitter CEO Jack Dorsey sold the first-ever published tweet as an NFT, a digital collector's item of sorts. The final bid was $2.9 million.",The first-ever tweet sold as an NFT for $2.9 million,https://www.facebook.com/cnn/?__cft__[0]=AZVqCbqC6LJZ8Owv8eSAfkz8vhI449ENtLZqUyeUYrgmy2kZhiLZazxWbgP6mPjhgKb30lVedY3Ps7XAuy0gJbkj-rvIgt8SzW55Zxk0NZYxjSE7PviCvGiHD2sn9zCkfJ20CpnPcEF7bootpYfjzB-7&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEoIOzxDpdeCb0N&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F200219161028-twitter-jack-dorsey-1112-file-super-tease.jpg&cfs=1&sx=0&sy=15&sw=1100&sh=574&ext=jpg&ccb=3-4&_nc_hash=AQFZmTUOt_6O-sAH,556,424 Comments,96 Shares,7 Replies
CNN was live.,"Stocks were mixed in early trading Tuesday following Monday's market rally. Investors are waiting to hear more from Treasury Secretary Janet Yellen and Federal Reserve chair Jerome Powell when they speak to Congress later this afternoon. According to prepared remarks, both are expected to tout the economic recovery but pledge that more needs to be done. The Dow and S&P 500 were headed slightly lower but the tech-heavy Nasdaq edged up a bit, adding to yesterday's impressive ga… See More",,https://www.facebook.com/cnn/?__cft__[0]=AZWbpv8-Y5B9iWSbwjzNLd8UFE-spvXNzBpcGSpNO8GyIPNwyPymBH53FLTMNeJjey4m__9_EfFP8C4dlE0yGR6zYXw10w3xdfhErkXHR7nLecfA2OxoasFNLkQdcu57u_BH3qzVe7u_WonSlDdpWjMxLQWNL2keaJV7jHjYFc45MQ&__tn__=kC%2CP-R,,119,86 Comments,40 Shares,3 Replies
CNN,It could have a profound impact on everything from the region's weather to its food supply,'Winter is vanishing' from the deep waters of Lake Michigan,https://www.facebook.com/cnn/?__cft__[0]=AZVfd5eAMQEEP_CmX9QIbboKbBQjyVhBsnjNyi_Pk5MBlu_XRuHkq_6IZQNmxsJHeenvdb_wRflpTIEccAG3YEDss-dUel8AiAkoCrJBtkgeC5yRoB8rE0wKZZ8si7nNoWyFS0n31aAJqgE8ed_D0Kff&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEFvA3d6_1vyF37&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210319152701-weather-great-lakes-satellite-image-1999-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEcB1K_zeexFZhV,,,,46 Replies
CNN,"One resident is dead and two firefighters injured following a fire at a residential assisted-living center in New York City's northern suburbs, a Rockland County fire official says, adding that it's believed ""most are accounted for.""",A resident is dead and firefighters hurt in a fire at a New York senior center,https://www.facebook.com/cnn/?__cft__[0]=AZXk6b9mNpP31llnyCF0pPog4p3FKQfrHjXEkQNFqPlkmjzJbykR2tBMc6g72yhZJdI-_sW0H2rRp-QkVH4CnkqMbH2DmoHI_Icl5QF8yt3TnkWEKzwOWJTDLmVHJh2cgSJXTS7S3xo_1ps0M0_QPadA&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFMGHsoOR20_zrj&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210323044338-01-spring-valley-senior-center-fire-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQF9BGn3NUMpA9H9,1.2K,152 Comments,72 Shares,View more comments
CNN,"While there's a chance that a vaccine will be available to high school and middle school-age children by this fall, younger children may still be months away from vaccination when the upcoming school year begins.",When will kids and teens be vaccinated against Covid-19?,https://www.facebook.com/cnn/?__cft__[0]=AZWQW_k39rJKUwVy3aFr1s3Q3AxHtOF4mnWMj8hTG1oU77fsOr283SSOXg7A0gxL9OnG0d9shnFw1B5HT2Sk1qeCtzWsbmakjxvRrst6EaSSEj129xMT9V9kLHtOBbq9IHS8HZoZrYG9bcEhcEURmLx5&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGWJ9SE6wTCA-NI&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210322185510-covid-vaccine-file-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGLJ1j78dtIVt9y,1.9K,1.4K Comments,263 Shares,2 Replies
CNN,"""I didn't see a shooter, I just saw terrified faces running towards me.""",Witnesses describe chaos as shooter opened fire in a Colorado grocery store,https://www.facebook.com/cnn/?__cft__[0]=AZVacVQynlqYik91Tx_OAUxVjUgtKvl2IsQ1m2r-ztwxesV3K2-IoIf1h2RtgicpuhtYUrpAF3vcRvCSTtSdr_Nzx4AR6DIhcsSw13KZTQONkDNGB_2UHtdNUJ5lM8xTSOBIIStve0zIEGnB0ninDQNl&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFwnHCpP5ZO6GIJ&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210322201822-10-boulder-reported-shooting-0322-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHEXwCMh6d1LlRw,1.6K,2.4K Comments,243 Shares,5 Replies
