PostID,Time,Ticks,TweetUrl,Content,UserHandle,UserName,RetweetNum,LikeNum,UserID,UserUrl,Location
1374060255798296577,Mon Mar 22 18:07:48 +0000 2021,1616436468,https://twitter.com/benshapiro/status/1374060255798296577,"There is a catastrophe at the border, which impacts the entire country, and Joe Biden called a lid at 1:13 pm. It is Monday.",benshapiro,Ben Shapiro,5093,19243,48459553,https://twitter.com/benshapiro,On Instagram/Off Twitter wknds
1374068431729885186,Mon Mar 22 18:40:17 +0000 2021,1616438417,https://twitter.com/benshapiro/status/1374068431729885186,That feeling when the first show is in the books! https://t.co/m6GxN7rOGD,benshapiro,Ben Shapiro,105,1668,1363882073375711232,https://twitter.com/benshapiro,
1374069609742077958,Mon Mar 22 18:44:58 +0000 2021,1616438698,https://twitter.com/benshapiro/status/1374069609742077958,"Only @realDailyWire members can watch CANDACE so get 25% off memberships using coupon code: ""Candace"" Join here: https://t.co/2jNz5GYDSO",benshapiro,Ben Shapiro,22,159,1363882073375711232,https://twitter.com/benshapiro,
1374013003083837440,Mon Mar 22 15:00:02 +0000 2021,1616425202,https://twitter.com/benshapiro/status/1374013003083837440,"Project Veritas Wins Early Round In Defamation Lawsuit Against New York Times
    
    https://t.co/EYTTFzl6FC",benshapiro,Ben Shapiro,583,2251,1408003598,https://twitter.com/benshapiro,United States of America
1374031403097198602,Mon Mar 22 16:13:09 +0000 2021,1616429589,https://twitter.com/benshapiro/status/1374031403097198602,I'm working on a response to this insane GLAAD thing and will post it when it's ready. They basically took claims about me I debunked 2.5 and 3 years ago and just spat them out as true. It's really irresponsible and you'll see soon.,benshapiro,Ben Shapiro,59,852,214337395,https://twitter.com/benshapiro,Brooklyn (insufferable part)
1374065278783352833,Mon Mar 22 18:27:46 +0000 2021,1616437666,https://twitter.com/benshapiro/status/1374065278783352833,"Here - at long last - is my interview with the great Dr. @jordanbpeterson.  Oh, boy did he grill me!
    
    It was a tremendous honor, and I'm so grateful he's back.
    
    https://t.co/fR25USmopl",benshapiro,Ben Shapiro,145,1093,429415553,https://twitter.com/benshapiro,"Los Angeles, CA"
1374069573188747276,Mon Mar 22 18:44:49 +0000 2021,1616438689,https://twitter.com/benshapiro/status/1374069573188747276,Anonymous NYT junior staffer lays down prime directive of all US media at meeting with Dean Baquet in 2019 https://t.co/pDadIzNqhu,benshapiro,Ben Shapiro,141,698,10904832,https://twitter.com/benshapiro,
1374069097365901312,Mon Mar 22 18:42:56 +0000 2021,1616438576,https://twitter.com/benshapiro/status/1374069097365901312,"RT @SonnyBunch: lmao
    
    “Why would you want more Snyder movies, we’re giving you a BLUE BEETLE property!”
    
    lololol
    
     https://t.co/9kvbgiyJcj…",benshapiro,Ben Shapiro,108,0,17995040,https://twitter.com/benshapiro,
1374068723498287106,Mon Mar 22 18:41:27 +0000 2021,1616438487,https://twitter.com/benshapiro/status/1374068723498287106,👇👇👇,benshapiro,Ben Shapiro,63,477,331816614,https://twitter.com/benshapiro,"Washington, DC"
1374031048519028736,Mon Mar 22 16:11:44 +0000 2021,1616429504,https://twitter.com/benshapiro/status/1374031048519028736,"NEW: Amid surge, border agents in Rio Grande Valley were authorized Saturday to begin releasing adult migrants and families from custody before they have been given a date to appear in court, according to an internal document obtained by @NBCNews. https://t.co/zL4RL0LEQ0",benshapiro,Ben Shapiro,152,192,67958182,https://twitter.com/benshapiro,New York City
